gid,UF,nome,Censo,PIB,pop,classe,desemprego,pop_sanea,expec_vida,pobreza,IDH,urbaniz,dens_pop_urbana
1124,GOIÁS,Turvelândia,2010,175399.21875,4068,3,5.9,48.1077563507178,73,,731,rural,muito baixa
1125,GOIÁS,Uirapuru,2010,27419.87695312,3117,1,3.9,48.3353889057855,74.3,,736,rural,muito baixa
1126,GOIÁS,Uruaçu,2010,350877.25,34470,2,5.5,48.4096619045679,73.2,,737,médio,baixa
1127,GOIÁS,Uruana,2010,125436.234375,14115,1,3.7,46.0881321748528,75.5,,736,rural,muito baixa
1128,GOIÁS,Urutaí,2010,38238.0078125,2720,2,6,46.8432807904147,74.6,,728,rural,muito baixa
1129,GOIÁS,Valparaíso de Goiás,2010,690698.125,123444,1,5.8,48.0990782604455,75.1,,737,médio,baixa
1155,GOIÁS,Varjão,2010,28725.76757812,3806,1,5.8,46.4761008396708,73.7,,731,rural,muito baixa
1156,GOIÁS,Vianópolis,2010,166570.703125,12831,2,3.7,45.981430552678,75.2,,738,rural,muito baixa
1157,GOIÁS,Vicentinópolis,2010,135124.515625,6093,3,5.9,46.4445555679371,74.9,,742,rural,muito baixa
1158,GOIÁS,Vila Boa,2010,66786.4296875,4578,2,3.3,46.5154186559787,73.3,,740,rural,muito baixa
1159,GOIÁS,Vila Propício,2010,89775.4375,5359,2,4.6,47.809740290178,75.2,,733,rural,muito baixa
2033,MARANHÃO,Açailândia,2010,1301120.5,101130,2,5.5,25.0497681812328,71.3,26.1,643,rural,muito baixa
2034,MARANHÃO,Afonso Cunha,2010,20460.80078125,5948,1,7.8,24.9935499209549,68.7,25.3,638,rural,muito baixa
2035,MARANHÃO,Água Doce do Maranhão,2010,37689.296875,12460,1,7.5,23.2833026721834,68.9,25.8,635,rural,muito baixa
2036,MARANHÃO,Alcântara,2010,65418.3046875,22020,1,5.7,24.109372832631,68.8,25.6,644,rural,muito baixa
2037,MARANHÃO,Aldeias Altas,2010,101972.6640625,22667,1,6.8,23.5999776096728,71.4,25.6,633,rural,muito baixa
2074,MARANHÃO,Altamira do Maranhão,2010,30728.74609375,7771,1,5.4,25.1531214131295,71.5,26.6,638,rural,muito baixa
2038,MARANHÃO,Alto Alegre do Maranhão,2010,70238.390625,22914,1,5.5,23.6209217811047,70.2,26.5,641,rural,muito baixa
2039,MARANHÃO,Alto Alegre do Pindaré,2010,117887.015625,33211,1,5.8,23.9395863785714,68.9,25.8,643,rural,muito baixa
2052,MARANHÃO,Alto Parnaíba,2010,97213.53125,10640,1,5.9,23.1259899838244,69.1,27.3,637,rural,muito baixa
2053,MARANHÃO,Amapá do Maranhão,2010,25270.69335938,6451,1,6.4,26.3480396572562,70.2,25.3,641,rural,muito baixa
2054,MARANHÃO,Amarante do Maranhão,2010,131346.625,37388,1,5.9,23.606003617807,71.3,26.1,646,rural,muito baixa
2055,MARANHÃO,Anajatuba,2010,78903.5625,25063,1,7.9,25.9761599768959,69,26.3,633,rural,muito baixa
2056,MARANHÃO,Anapurus,2010,66122.6875,13257,1,5.9,24.0276649278615,70.3,25.3,642,rural,muito baixa
2057,MARANHÃO,Apicum-Açu,2010,37902.859375,13890,1,5.6,26.6090106279152,69.8,25.4,634,rural,muito baixa
2058,MARANHÃO,Araguanã,2010,35695.109375,10325,1,7.7,24.6499621751734,70.2,26.3,634,rural,muito baixa
2059,MARANHÃO,Araioses,2010,132998.6875,39166,1,7.3,25.2577981433582,70.4,26.1,642,rural,muito baixa
1820,MARANHÃO,Arame,2010,97223.8828125,27750,1,6.8,23.5602692913601,70.5,26.8,643,rural,muito baixa
2060,MARANHÃO,Arari,2010,92651.421875,28787,1,5.6,25.5883613746987,68.9,26.7,645,rural,muito baixa
2061,MARANHÃO,Axixá,2010,36745.2265625,15203,1,7.5,23.7173837940542,69.5,26.4,637,rural,muito baixa
2027,MARANHÃO,Bacabal,2010,505599.8125,98489,1,7,23.6617273113581,70.3,25.9,644,médio,média
2049,MARANHÃO,Bacabeira,2010,95500.625,15574,1,6.9,23.5308750933072,68.9,26.6,642,rural,muito baixa
2050,MARANHÃO,Bacuri,2010,47541.1171875,16585,1,7.3,23.8562834884591,69,27.1,641,rural,muito baixa
2051,MARANHÃO,Bacurituba,2010,17795.5546875,5687,1,5.9,24.8276391608073,71.3,26,646,rural,muito baixa
1979,MARANHÃO,Balsas,2010,1120221.375,83617,2,6.1,26.846584758686,70.3,25.9,645,médio,baixa
1980,MARANHÃO,Barão de Grajaú,2010,73868.296875,17231,1,5.4,25.4482124102688,68.6,27.2,642,rural,muito baixa
1981,MARANHÃO,Barra do Corda,2010,392365.8125,81329,1,6.2,23.815656036872,70.6,26.2,633,rural,muito baixa
1982,MARANHÃO,Barreirinhas,2010,148248.078125,50354,1,6.7,24.7097665603049,68.8,26.5,632,rural,muito baixa
1984,MARANHÃO,Bela Vista do Maranhão,2010,31553.85351562,8855,1,5.1,24.6836447935834,69.7,27.2,639,rural,muito baixa
1983,MARANHÃO,Belágua,2010,26266.54492188,5953,1,6,25.3624631673354,69.5,26.4,639,rural,muito baixa
2030,MARANHÃO,Benedito Leite,2010,18226.36132812,5567,1,5,24.9403745135928,69.6,25.9,637,rural,muito baixa
2031,MARANHÃO,Bequimão,2010,64784.91796875,21508,1,7.1,24.4704382797892,68.7,26.5,642,rural,muito baixa
2032,MARANHÃO,Bernardo do Mearim,2010,32000.21289062,6249,1,6.6,24.2834489105218,71.1,26.6,640,rural,muito baixa
2086,MARANHÃO,Boa Vista do Gurupi,2010,26424.14257812,7895,1,7.8,25.5440912834012,70.1,25.8,636,rural,muito baixa
2087,MARANHÃO,Bom Jardim,2010,255605.5625,39224,1,7.1,23.2060294990642,69.9,25.9,639,rural,muito baixa
2088,MARANHÃO,Bom Jesus das Selvas,2010,121741.4453125,25473,1,5.2,24.9691039773229,69.1,27,635,rural,muito baixa
2089,MARANHÃO,Bom Lugar,2010,57368.6171875,13384,1,7.9,24.5974843109842,71.3,26.7,646,rural,muito baixa
2114,MARANHÃO,Brejo,2010,126317.1015625,32453,1,7.9,25.3084069302338,70.9,27.1,645,rural,muito baixa
2115,MARANHÃO,Brejo de Areia,2010,33320.8359375,5505,1,6.2,24.0926520776241,71,26.4,644,rural,muito baixa
2122,MARANHÃO,Buriti,2010,99994.796875,26202,1,6.3,26.7703455314743,71.3,27.1,645,rural,muito baixa
2123,MARANHÃO,Buriti Bravo,2010,68815.1953125,23074,1,6.5,25.3631839086977,68.7,26.9,634,rural,muito baixa
2124,MARANHÃO,Buriticupu,2010,248992.484375,64685,1,6.6,26.6402174853187,70.8,26,639,rural,muito baixa
2125,MARANHÃO,Buritirana,2010,48739.4375,15051,1,7.5,23.8380435856974,69.4,26.9,634,rural,muito baixa
2126,MARANHÃO,Cachoeira Grande,2010,26988.92382812,9286,1,7.3,26.8532305409114,70.3,26.5,644,rural,muito baixa
2127,MARANHÃO,Cajapió,2010,22781.03515625,10337,1,6.4,24.8043306506647,68.7,26,640,rural,muito baixa
2128,MARANHÃO,Cajari,2010,48668.73828125,13170,1,5.7,25.7803092767415,69.5,27.3,637,rural,muito baixa
2129,MARANHÃO,Campestre do Maranhão,2010,68475.671875,12716,1,6.2,23.1855470781209,69.9,26,635,rural,muito baixa
2028,MARANHÃO,Cândido Mendes,2010,56098.98828125,19684,1,5.9,24.9672442892523,71.1,25.6,632,rural,muito baixa
1585,MARANHÃO,Cantanhede,2010,59457.3125,19564,1,7.5,26.3632209569125,69.1,25.7,641,rural,muito baixa
1586,MARANHÃO,Capinzal do Norte,2010,44285.91796875,10688,1,6.4,25.4508749920328,69.1,25.5,642,rural,muito baixa
1587,MARANHÃO,Carolina,2010,117392.609375,25257,1,5.5,26.273653530197,71.1,26.5,633,rural,muito baixa
1588,MARANHÃO,Carutapera,2010,67091.46875,21121,1,5.9,23.1396042223022,69.1,26.4,644,rural,muito baixa
1589,MARANHÃO,Caxias,2010,825527.0625,148072,1,5.5,25.7095945391629,68.8,27.1,639,médio,média
1590,MARANHÃO,Cedral,2010,30859.44335938,10152,1,6.7,24.6791337311106,70.1,25.6,637,rural,muito baixa
1591,MARANHÃO,Central do Maranhão,2010,23766.75390625,9246,1,5.5,25.646662599095,68.6,26.5,643,rural,muito baixa
1592,MARANHÃO,Centro do Guilherme,2010,35058.98828125,7432,1,6.9,26.0342427680978,69.8,26.5,638,rural,muito baixa
1593,MARANHÃO,Centro Novo do Maranhão,2010,119718.2265625,15668,1,6,25.7601586755319,70.6,26.9,641,rural,muito baixa
1594,MARANHÃO,Chapadinha,2010,277768.03125,70537,1,6.6,25.3508409200961,68.6,25.9,639,rural,muito baixa
1595,MARANHÃO,Cidelândia,2010,81823.40625,12866,1,7.5,25.9409804661706,69.2,27,634,rural,muito baixa
1596,MARANHÃO,Codó,2010,493036.34375,113937,1,5.2,26.5299355328215,70.3,26.1,642,médio,média
1597,MARANHÃO,Coelho Neto,2010,157696.421875,45624,1,6.3,26.6229327035483,69.5,27.3,638,rural,muito baixa
1598,MARANHÃO,Colinas,2010,132661.1875,36787,1,5.9,23.8914554485488,70,27.1,637,rural,muito baixa
1599,MARANHÃO,Conceição do Lago-Açu,2010,48036.515625,14909,1,6.8,23.8532824661493,69.6,27.2,643,rural,muito baixa
1600,MARANHÃO,Coroatá,2010,187734.1875,63081,1,5.4,25.7563730069876,70.6,26.1,639,médio,média
1601,MARANHÃO,Cururupu,2010,107963.34375,35108,1,6.3,23.663357489856,70.8,26.4,634,rural,muito baixa
1602,MARANHÃO,Davinópolis,2010,35339.9140625,12091,1,7.2,25.5447246077144,70.6,26.9,632,rural,muito baixa
1603,MARANHÃO,Dom Pedro,2010,79900.609375,22086,1,5.2,24.8644621516544,70.8,26.2,644,rural,muito baixa
1604,MARANHÃO,Duque Bacelar,2010,31129.71484375,10827,1,7.8,23.104923161342,69,26.2,635,rural,muito baixa
1618,MARANHÃO,Esperantinópolis,2010,64343.0546875,18815,1,6.7,25.3173305766337,69.1,26.9,645,rural,muito baixa
1619,MARANHÃO,Estreito,2010,269802.40625,27756,2,7.6,24.0659359790542,70.1,26,637,baixo,média
1620,MARANHÃO,Feira Nova do Maranhão,2010,32300.70117188,7899,1,5.7,23.9986964801914,69.6,26.7,634,rural,muito baixa
1621,MARANHÃO,Fernando Falcão,2010,36901.5859375,8765,1,8,26.4657422539413,71.5,25.7,636,rural,muito baixa
1622,MARANHÃO,Formosa da Serra Negra,2010,64831.62109375,17792,1,5.8,23.2454812377763,69.8,26,633,rural,muito baixa
1623,MARANHÃO,Fortaleza dos Nogueiras,2010,80252.7421875,11972,1,6.9,24.0879789102562,70.7,26.2,638,rural,muito baixa
1624,MARANHÃO,Fortuna,2010,54452.68359375,14922,1,7.7,25.9002483795655,68.7,26.7,632,rural,muito baixa
2029,MARANHÃO,Godofredo Viana,2010,31905.390625,11207,1,6.2,25.0425018055352,69.9,26.9,635,rural,muito baixa
4892,MARANHÃO,Gonçalves Dias,2010,50201.11328125,16911,1,7.4,26.4856901573505,68.7,27,641,rural,muito baixa
4891,MARANHÃO,Governador Archer,2010,35078.73828125,10330,1,6.9,25.1870461599143,71.4,26.1,634,rural,muito baixa
1625,MARANHÃO,Governador Edison Lobão,2010,59880.09375,14921,1,5.1,25.6735527831893,68.6,25.8,645,rural,muito baixa
1626,MARANHÃO,Governador Eugênio Barros,2010,51424.3125,16503,1,5.5,23.2844725696359,69.9,26.6,646,rural,muito baixa
1627,MARANHÃO,Governador Luiz Rocha,2010,23451.05078125,7144,1,7.2,24.0029198582009,69.3,26.7,636,rural,muito baixa
1628,MARANHÃO,Governador Newton Bello,2010,52123.2421875,11642,1,7.4,24.0930198228496,69,27,642,rural,muito baixa
1629,MARANHÃO,Governador Nunes Freire,2010,82837.78125,24520,1,6.5,26.6429830091488,71.4,25.9,639,rural,muito baixa
1630,MARANHÃO,Graça Aranha,2010,23405.97070312,6470,1,5.8,25.2524501235828,69.5,25.6,641,rural,muito baixa
1631,MARANHÃO,Grajaú,2010,277077.53125,56633,1,5.7,26.3366807389796,69.2,26.1,643,médio,baixa
1632,MARANHÃO,Guimarães,2010,39999.6015625,12740,1,7.3,23.5193469271959,68.6,25.6,633,rural,muito baixa
1633,MARANHÃO,Humberto de Campos,2010,76256.4921875,25403,1,6,23.5694543456756,70.1,26.4,640,rural,muito baixa
1634,MARANHÃO,Icatu,2010,73257.6875,25557,1,5.1,24.027349121762,71.2,25.4,634,rural,muito baixa
1635,MARANHÃO,Igarapé do Meio,2010,75123.78125,12291,1,6,25.6708504453554,70.1,25.3,634,rural,muito baixa
1636,MARANHÃO,Igarapé Grande,2010,44660.359375,11121,1,5.2,26.6812048193871,68.7,25.6,644,rural,muito baixa
1637,MARANHÃO,Imperatriz,2010,2000734.5,236691,1,5.4,26.3207988436363,69.1,26,635,alto,média
2026,MARANHÃO,Itaipava do Grajaú,2007,44514.484375,13964,1,5.4,24.8769565485426,68.6,27.1,633,rural,muito baixa
1638,MARANHÃO,Itapecuru Mirim,2010,213359.203125,56810,1,6.7,24.0372210066028,69.8,25.3,642,rural,muito baixa
1650,MARANHÃO,Itinga do Maranhão,2010,137673.25,26125,1,7,24.6189230509431,69.7,26.8,645,rural,muito baixa
1651,MARANHÃO,Jatobá,2010,26733.35546875,8909,1,6.3,24.6062398107559,69.7,26.5,641,rural,muito baixa
1652,MARANHÃO,Jenipapo dos Vieiras,2010,51609.3203125,15438,1,7.9,24.4170007289278,68.7,26.6,644,rural,muito baixa
1653,MARANHÃO,João Lisboa,2010,89842.2734375,20395,1,6.6,25.1198825459204,69.8,26.3,635,rural,muito baixa
1654,MARANHÃO,Joselândia,2010,60842.48046875,16188,1,7.8,25.5849842107204,70.6,25.8,642,rural,muito baixa
1657,MARANHÃO,Junco do Maranhão,2010,28271.05273438,3950,1,7.1,26.0276563704775,69.6,25.8,642,rural,muito baixa
4706,MARANHÃO,Lago da Pedra,2010,152434.625,44272,1,7.3,23.4088191221061,69.8,26.1,641,rural,muito baixa
1658,MARANHÃO,Lago do Junco,2010,38999.54296875,9888,1,7.5,23.612294605541,70.5,26.8,635,rural,muito baixa
1661,MARANHÃO,Lago dos Rodrigues,2010,44755.63671875,7940,1,6.8,24.3985235989399,69.1,26.5,641,rural,muito baixa
1659,MARANHÃO,Lago Verde,2010,54978.83203125,15103,1,7.8,23.3697337955065,70.1,25.4,641,rural,muito baixa
1660,MARANHÃO,Lagoa do Mato,2010,36639.984375,10639,1,6.2,26.3946657803524,69.2,26.9,636,rural,muito baixa
1662,MARANHÃO,Lagoa Grande do Maranhão,2010,37487.35546875,9363,1,7.9,24.4592679092844,71.2,26.4,639,rural,muito baixa
1663,MARANHÃO,Lajeado Novo,2010,31862.96679688,6937,1,5.7,23.1076575929314,69.1,25.6,642,rural,muito baixa
1664,MARANHÃO,Lima Campos,2010,41257.61328125,11794,1,7.2,26.2130276230361,70,27.3,642,rural,muito baixa
1665,MARANHÃO,Loreto,2010,83674.0859375,10701,1,7.5,26.6199684111566,71.4,26.2,644,rural,muito baixa
1697,MARANHÃO,Luís Domingues,2010,28483.0703125,6997,1,5.9,23.2549635696171,68.6,25.3,635,rural,muito baixa
1698,MARANHÃO,Magalhães de Almeida,2010,59104.46484375,14808,1,6.3,24.5185943598458,70.2,26,634,rural,muito baixa
1699,MARANHÃO,Maracaçumé,2010,65045.10546875,18414,1,6.6,23.4214209018618,70.4,26.9,640,rural,muito baixa
1700,MARANHÃO,Marajá do Sena,2010,35996.2109375,6954,1,6.3,26.9756787611323,68.8,27.1,640,rural,muito baixa
1701,MARANHÃO,Maranhãozinho,2010,56887.16796875,12684,1,6,23.108279791732,69.5,27.1,636,rural,muito baixa
1702,MARANHÃO,Mata Roma,2010,57988.171875,14491,1,6.2,23.2333635550105,68.8,26.2,637,rural,muito baixa
1703,MARANHÃO,Matinha,2010,59626.1484375,21204,1,5.1,26.9047010338061,68.9,25.5,644,rural,muito baixa
1704,MARANHÃO,Matões,2010,80207.625,29386,1,6.6,23.497813928732,68.9,25.8,639,rural,muito baixa
1705,MARANHÃO,Matões do Norte,2010,37177.8984375,11295,1,6.9,24.4966275241233,70.2,26.7,634,rural,muito baixa
1719,MARANHÃO,Milagres do Maranhão,2010,34294.28515625,7854,1,7.6,23.8638285176385,69.3,27,633,rural,muito baixa
1770,MARANHÃO,Mirador,2010,97021.4921875,19991,1,6.1,25.3408987091518,70.5,26.5,638,rural,muito baixa
1771,MARANHÃO,Miranda do Norte,2010,63276.82421875,18494,1,7,24.024026884303,70.5,26.4,639,rural,muito baixa
1772,MARANHÃO,Mirinzal,2010,39531.5546875,14311,1,5.5,25.9043050797913,70.6,25.9,633,rural,muito baixa
1773,MARANHÃO,Monção,2010,94031.5234375,28602,1,6.3,25.7458331012565,70.6,26.7,636,rural,muito baixa
1774,MARANHÃO,Montes Altos,2010,34996.8828125,8914,1,7.2,26.9738916936079,71.3,25.6,642,rural,muito baixa
1775,MARANHÃO,Morros,2010,48157.7734375,17916,1,5.3,24.3256258777067,69.3,26.7,634,rural,muito baixa
1776,MARANHÃO,Nina Rodrigues,2010,33562.359375,10527,1,7.3,24.4306534014983,69.2,25.3,637,rural,muito baixa
1777,MARANHÃO,Nova Colinas,2010,22907.2890625,5094,1,5.1,24.7685261076095,70.8,27.2,644,rural,muito baixa
1778,MARANHÃO,Nova Iorque,2010,16706.12890625,5087,1,6,25.2438063084656,70.1,27.1,633,rural,muito baixa
1779,MARANHÃO,Nova Olinda do Maranhão,2010,77139.328125,17835,1,7.9,25.3187522198358,70.3,26.4,633,rural,muito baixa
1780,MARANHÃO,Olho D'Água das Cunhãs,2010,67412.1640625,17923,1,5.3,24.5241365081679,69.8,26.3,642,rural,muito baixa
1781,MARANHÃO,Olinda Nova do Maranhão,2010,35572.08203125,12684,1,6.5,24.0787026832337,70.8,25.7,641,rural,muito baixa
1782,MARANHÃO,Paço do Lumiar,2010,291564.46875,103958,1,6.8,25.5096093504104,69.5,26.6,637,médio,média
1783,MARANHÃO,Palmeirândia,2010,66771.796875,18772,1,7.7,26.6835067711958,71.4,25.4,639,rural,muito baixa
1720,MARANHÃO,Paraibano,2010,60119.0625,20255,1,7.1,26.844052030976,68.8,27,636,rural,muito baixa
1721,MARANHÃO,Parnarama,2010,120248.4140625,36300,1,5.6,26.4307385473467,70.9,26.7,643,rural,muito baixa
1722,MARANHÃO,Passagem Franca,2010,61833.859375,17898,1,6.4,23.2288303516146,69.2,27,634,rural,muito baixa
1802,MARANHÃO,Pastos Bons,2010,56693.8671875,18306,1,5.6,25.5617992097397,69.7,27.1,638,rural,muito baixa
1803,MARANHÃO,Paulino Neves,2010,51447.19140625,13355,1,7.9,25.7671409345047,68.9,26.2,644,rural,muito baixa
1804,MARANHÃO,Paulo Ramos,2010,90368.515625,16236,1,5.5,26.543895780343,68.7,25.7,639,rural,muito baixa
1805,MARANHÃO,Pedreiras,2010,215696.484375,38934,1,5.8,25.3782989336168,69.6,25.4,637,rural,muito baixa
1806,MARANHÃO,Pedro do Rosário,2010,61557.19140625,22856,1,5.7,25.4350600822719,71.4,25.5,640,rural,muito baixa
1807,MARANHÃO,Penalva,2010,100140.96875,34907,1,6.5,26.5045235161964,69.5,26.5,633,rural,muito baixa
1808,MARANHÃO,Peri Mirim,2010,38253.81640625,12492,1,5.5,26.6860300091354,68.6,26.9,641,rural,muito baixa
1809,MARANHÃO,Peritoró,2010,55433.60546875,19817,1,7.8,23.1720270386123,70.6,26.2,637,rural,muito baixa
1810,MARANHÃO,Pindaré-Mirim,2010,115792.71875,32236,1,7.3,23.7523326999315,70.7,26.8,644,rural,muito baixa
1811,MARANHÃO,Pinheiro,2010,316422.09375,77182,1,7.4,23.7749717651223,69.3,25.6,644,rural,muito baixa
1812,MARANHÃO,Pio Xii,2010,70833.7578125,22220,1,6.1,24.3405467388396,68.9,27.3,635,rural,muito baixa
1813,MARANHÃO,Pirapemas,2010,61941.3515625,15500,1,5.4,23.666795165389,71.4,25.9,642,rural,muito baixa
4705,MARANHÃO,Poção de Pedras,2010,94814.2578125,15533,1,6.4,26.5608093156328,69.8,26.2,643,rural,muito baixa
1814,MARANHÃO,Porto Franco,2010,211566.140625,19503,2,6.3,25.2547448204882,70.3,25.5,638,rural,muito baixa
1815,MARANHÃO,Porto Rico do Maranhão,2010,31663.69140625,7179,1,7.5,25.3297555605403,69.1,27.1,638,rural,muito baixa
1816,MARANHÃO,Presidente Dutra,2010,185824.765625,41303,1,7.6,25.5874000923315,71,26.2,633,baixo,média
1817,MARANHÃO,Presidente Juscelino,2010,38451.5703125,12382,1,7.8,26.9880834848701,70.6,25.4,640,rural,muito baixa
1739,MARANHÃO,Presidente Médici,2010,26121.25585938,6363,1,5.6,25.7514340170739,71.4,25.5,644,rural,muito baixa
1740,MARANHÃO,Presidente Sarney,2010,63821.51171875,16325,1,6.6,26.6168030672998,69.6,26.4,640,rural,muito baixa
1741,MARANHÃO,Presidente Vargas,2010,33425.34375,10191,1,7.5,24.5951807044217,71,26.7,643,rural,muito baixa
1742,MARANHÃO,Primeira Cruz,2010,32579.3203125,12493,1,6.3,26.5545688191244,69.5,25.4,641,rural,muito baixa
1743,MARANHÃO,Raposa,2010,100919.5859375,25837,1,6.4,26.9698239410314,69.3,26.1,644,médio,baixa
1744,MARANHÃO,Riachão,2010,151116.203125,21672,1,6.9,23.2327139944215,70,25.7,632,rural,muito baixa
1745,MARANHÃO,Ribamar Fiquene,2010,38161.09375,7477,1,6.5,26.5278294056475,68.5,26.6,638,rural,muito baixa
1746,MARANHÃO,Rosário,2010,134819.125,39627,1,5.8,24.7747217654628,70.3,25.8,645,rural,muito baixa
1747,MARANHÃO,Sambaíba,2010,100500.4921875,6038,2,5.6,25.3781493421412,68.8,26.4,644,rural,muito baixa
1748,MARANHÃO,Santa Filomena do Maranhão,2010,28737.41015625,5804,1,7.2,23.9330896165166,70.4,27,634,rural,muito baixa
1749,MARANHÃO,Santa Helena,2010,105130.609375,35472,1,6.8,26.5529875325996,69.5,26.5,637,rural,muito baixa
1750,MARANHÃO,Santa Inês,2010,421676.125,85701,1,5.6,24.2785416272857,69.8,26.3,641,rural,muito baixa
1751,MARANHÃO,Santa Luzia,2010,243949.921875,71455,1,7,24.4431699525437,68.9,27.2,639,rural,muito baixa
1752,MARANHÃO,Santa Luzia do Paruá,2010,160432.453125,20190,1,5,26.4455376181916,69.4,25.4,644,rural,muito baixa
1689,MARANHÃO,Santa Quitéria do Maranhão,2010,92080.375,29551,1,6.5,26.2892752142535,68.9,26.1,639,rural,muito baixa
1753,MARANHÃO,Santa Rita,2010,99755.2421875,32872,1,5.5,24.8342720137526,70.1,27.2,635,rural,muito baixa
1826,MARANHÃO,Santana do Maranhão,2010,37810.55078125,11170,1,7.3,25.96402230168,69.3,26.9,638,rural,muito baixa
1827,MARANHÃO,Santo Amaro do Maranhão,2010,30778.828125,11693,1,7.7,23.3576521193608,69.6,26.6,635,rural,muito baixa
1828,MARANHÃO,Santo Antônio dos Lopes,2010,65007.71484375,14663,1,6.6,24.9049062911096,71,25.6,637,rural,muito baixa
2478,MARANHÃO,São Benedito do Rio Preto,2010,54039.44921875,17818,1,5.7,24.5705999111988,68.5,27,641,rural,muito baixa
1829,MARANHÃO,São Bento,2010,105918.0234375,39312,1,7.8,25.0757487852553,69.6,27.2,637,rural,muito baixa
2480,MARANHÃO,São Bernardo,2010,89596.7578125,26615,1,7.1,25.8825564435913,68.8,27.1,644,rural,muito baixa
2481,MARANHÃO,São Domingos do Azeitão,2010,70780.0546875,7252,2,5.5,25.2775613902501,69.2,26.9,645,rural,muito baixa
2482,MARANHÃO,São Domingos do Maranhão,2010,117008.640625,33506,1,5.4,25.8555968925706,71,26.6,639,rural,muito baixa
2483,MARANHÃO,São Félix de Balsas,2010,19039.73632812,4442,1,7.9,25.2017077708756,69.9,26.9,633,rural,muito baixa
2484,MARANHÃO,São Francisco do Brejão,2010,45696.53125,8863,1,7.2,23.8042103373088,71,26.6,640,rural,muito baixa
2485,MARANHÃO,São Francisco do Maranhão,2010,38685.26953125,14801,1,7.7,23.2782430169171,71.3,26.8,641,rural,muito baixa
2439,MARANHÃO,São João Batista,2010,47761.42578125,18570,1,6.4,23.894267269759,70.2,26.4,635,rural,muito baixa
2440,MARANHÃO,São João do Carú,2010,39601.421875,12511,1,7.3,24.1641545004291,68.6,25.6,643,rural,muito baixa
2441,MARANHÃO,São João do Paraíso,2010,50444.48828125,11729,1,7.4,24.8991259806168,68.7,27.1,644,rural,muito baixa
2442,MARANHÃO,São João do Soter,2010,46917.0703125,17326,1,6.9,24.5511049604656,71.3,25.3,641,rural,muito baixa
2450,MARANHÃO,São João dos Patos,2010,89164.140625,24357,1,6.2,25.584889401866,69.2,27.1,643,rural,muito baixa
2451,MARANHÃO,São José de Ribamar,2010,473406.96875,139473,1,5.1,24.1588701095275,70.3,25.5,634,médio,média
2452,MARANHÃO,São José dos Basílios,2010,27508.0546875,7489,1,6.6,25.6993604906582,70.7,26.8,642,rural,muito baixa
4946,MARANHÃO,São Luís,2010,15337347,997098,2,6.3,23.4437145674453,69.8,25.4,639,muito alto,média
2489,MARANHÃO,São Luís Gonzaga do Maranhão,2010,96742.3984375,19877,1,6,25.4752895661246,70.1,26.5,637,rural,muito baixa
2490,MARANHÃO,São Mateus do Maranhão,2010,117996.625,39622,1,7.5,25.1489535834313,70.5,25.8,635,rural,muito baixa
2491,MARANHÃO,São Pedro da Água Branca,2010,65256.91796875,11481,1,6,23.776831229447,69.8,26.8,644,rural,muito baixa
2492,MARANHÃO,São Pedro dos Crentes,2010,27159.71875,4144,1,5.3,26.0436840007216,68.5,25.9,637,rural,muito baixa
