,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição,classe,desemprego
1756,3893,PARANÁ,Cândido de Abreu,2010,182986.6875,18100,10109.75976562,Produto Interno Bruto per capita,2,5.2
1757,984,GOIÁS,Cristalina,2010,901832.5,38504,23421.7890625,Produto Interno Bruto per capita,3,4.1
1758,2072,RIO GRANDE DO NORTE,Macaíba,2010,708533.8125,66380,10673.91015625,Produto Interno Bruto per capita,2,9.5
1759,270,BAHIA,Santa Luzia,2010,51422.97265625,15613,3293.60009766,Produto Interno Bruto per capita,1,9.9
1760,3079,PARANÁ,São Miguel do Iguaçu,2010,452659.625,26451,17113.140625,Produto Interno Bruto per capita,2,5.2
1761,1682,RIO GRANDE DO NORTE,Major Sales,2010,15742.34960938,3631,4335.54003906,Produto Interno Bruto per capita,1,9.7
1762,3419,MINAS GERAIS,Estiva,2010,97946.8125,11426,8572.28027344,Produto Interno Bruto per capita,1,6.6
1763,2903,MINAS GERAIS,Bandeira do Sul,2010,31063.99609375,5330,5828.14013672,Produto Interno Bruto per capita,1,5.7
1764,4276,SÃO PAULO,Cosmorama,2010,86788.875,7033,12340.24023438,Produto Interno Bruto per capita,2,5.9
1765,4909,SERGIPE,Feira Nova,2010,32150.49804688,5875,5472.43017578,Produto Interno Bruto per capita,1,7.2
1766,5452,SANTA CATARINA,Penha,2010,252274.234375,22263,11331.54980469,Produto Interno Bruto per capita,2,5.9
1767,734,ACRE,Santa Rosa do Purus,2010,28091.17382812,4358,6445.89013672,Produto Interno Bruto per capita,1,4.2
1768,4660,SÃO PAULO,Mirassolândia,2010,34264.3203125,4396,7794.43017578,Produto Interno Bruto per capita,1,7.2
1769,5195,PIAUÍ,Currais,2010,34505.06640625,4710,7325.91992188,Produto Interno Bruto per capita,1,6.5
1770,5413,TOCANTINS,Monte do Carmo,2010,88327.65625,6723,13138.12988281,Produto Interno Bruto per capita,2,5
1771,1181,GOIÁS,Palestina de Goiás,2010,42713.81640625,3317,12877.24023438,Produto Interno Bruto per capita,2,4.9
1772,3727,MINAS GERAIS,Marmelópolis,2010,19299.72265625,3156,6115.25,Produto Interno Bruto per capita,1,4.7
1773,2876,PARANÁ,Santo Antônio da Platina,2010,426821.1875,42002,10161.9296875,Produto Interno Bruto per capita,2,4.6
1774,127,RIO GRANDE DO SUL,Fazenda Vilanova,2010,148094.75,3248,45595.671875,Produto Interno Bruto per capita,3,3.8
1775,3487,PERNAMBUCO,Ribeirão,2010,211137.0625,39317,5370.12011719,Produto Interno Bruto per capita,1,8.8
1776,4068,PARANÁ,Cambé,2010,1529310.625,97329,15712.79980469,Produto Interno Bruto per capita,2,4.3
1777,2011,CEARÁ,Uruoca,2010,41727.48046875,13820,3019.35009766,Produto Interno Bruto per capita,1,6.2
1778,4991,SANTA CATARINA,Vargeão,2010,61478.05078125,3685,16683.3203125,Produto Interno Bruto per capita,2,7.4
1779,4852,SÃO PAULO,São Miguel Arcanjo,2010,371031.375,31329,11843.0703125,Produto Interno Bruto per capita,2,7.3
1780,1575,ESPIRITO SANTO,Cachoeiro de Itapemirim,2010,2399003.25,201259,11919.98046875,Produto Interno Bruto per capita,2,7.2
1781,363,RIO GRANDE DO SUL,São Martinho,2010,78099.75,5910,13214.84960938,Produto Interno Bruto per capita,2,5.4
1782,1315,GOIÁS,São Miguel do Araguaia,2010,217922.734375,23142,9416.75976562,Produto Interno Bruto per capita,1,4.2
1783,3312,MINAS GERAIS,Tarumirim,2010,75479.171875,14585,5175.12011719,Produto Interno Bruto per capita,1,7.1
1784,4225,SÃO PAULO,Bocaina,2010,175754.640625,11028,15937.12988281,Produto Interno Bruto per capita,2,6.3
1785,2885,PARANÁ,Uraí,2010,108368.859375,11774,9204.08007812,Produto Interno Bruto per capita,1,3.9
1786,1611,RIO GRANDE DO NORTE,Doutor Severiano,2010,26936.34179688,6616,4071.38989258,Produto Interno Bruto per capita,1,10.6
1787,1470,MATO GROSSO DO SUL,Naviraí,2010,693041.5625,45627,15189.29003906,Produto Interno Bruto per capita,2,3.7
1788,5003,SÃO PAULO,Atibaia,2010,2625614.75,126757,20713.76953125,Produto Interno Bruto per capita,2,6.3
1789,3689,MINAS GERAIS,Mamonas,2010,25831.9375,6485,3983.34008789,Produto Interno Bruto per capita,1,5.4
1790,5309,PIAUÍ,São Francisco do Piauí,2010,20146.16015625,6461,3118.12011719,Produto Interno Bruto per capita,1,5.1
1791,357,RIO GRANDE DO SUL,Vila Maria,2010,109764.3515625,4299,25532.52929688,Produto Interno Bruto per capita,3,3.7
1792,5119,PIAUÍ,Francinópolis,2010,17245.60742188,5458,3159.68994141,Produto Interno Bruto per capita,1,5.6
1793,4387,BAHIA,Conceição do Coité,2010,292867.1875,62893,4656.58984375,Produto Interno Bruto per capita,1,9.8
1794,4893,BAHIA,Biritinga,2010,53547.6875,14260,3755.10009766,Produto Interno Bruto per capita,1,9
1795,1279,ESPIRITO SANTO,Conceição da Barra,2010,401526.25,27059,14838.91992188,Produto Interno Bruto per capita,2,7.2
1796,4469,BAHIA,Ibipeba,2010,58437.6796875,17666,3307.91992188,Produto Interno Bruto per capita,1,8.8
1797,976,GOIÁS,Joviânia,2010,82713.7421875,6914,11963.23046875,Produto Interno Bruto per capita,2,3.6
1798,2407,PARAÍBA,Campina Grande,2010,3894133.5,383764,10147.20996094,Produto Interno Bruto per capita,2,8.5
1799,4177,BAHIA,Anagé,2010,74545.8046875,25262,2950.90991211,Produto Interno Bruto per capita,1,10.2
1800,4494,BAHIA,Irecê,2010,415895,66061,6295.62011719,Produto Interno Bruto per capita,1,10.3
1801,264,BAHIA,Medeiros Neto,2010,148739.390625,22752,6537.41992188,Produto Interno Bruto per capita,1,9.8
1802,5199,PIAUÍ,Ilha Grande,2010,34292.40625,8734,3926.31005859,Produto Interno Bruto per capita,1,6.2
1803,4434,SÃO PAULO,Boracéia,2010,89564.65625,4439,20176.76953125,Produto Interno Bruto per capita,2,7.7
1804,151,BAHIA,Planalto,2010,110698.2578125,22151,4997.43994141,Produto Interno Bruto per capita,1,10.2
1805,4339,GOIÁS,Ipiranga de Goiás,2010,26288.5234375,2906,9046.29003906,Produto Interno Bruto per capita,1,4
1806,2900,MINAS GERAIS,Baldim,2010,67873.515625,8582,7908.81982422,Produto Interno Bruto per capita,1,6.1
1807,5080,SÃO PAULO,Praia Grande,2010,2780735.25,249551,11142.95019531,Produto Interno Bruto per capita,2,8.1
1808,1047,GOIÁS,Marzagão,2010,21822.19921875,2157,10116.91992188,Produto Interno Bruto per capita,2,4
1809,2315,PARÁ,Porto de Moz,2010,76142.9296875,28091,2710.58007812,Produto Interno Bruto per capita,1,6.1
1810,1436,MATO GROSSO DO SUL,Costa Rica,2010,414671.5,19228,21566.01953125,Produto Interno Bruto per capita,2,3.8
1811,5225,PIAUÍ,Alvorada do Gurguéia,2010,27634.43945312,5209,5305.12988281,Produto Interno Bruto per capita,1,7
1812,15,SÃO PAULO,Jardinópolis,2010,487728.96875,37471,13016.16992188,Produto Interno Bruto per capita,2,7.5
1813,2763,PARANÁ,Presidente Castelo Branco,2010,39173.65234375,4934,7939.52978516,Produto Interno Bruto per capita,1,4
1814,5136,PARANÁ,Curitiba,2010,45762420,1851215,24720.2109375,Produto Interno Bruto per capita,3,4.8
1815,4298,SÃO PAULO,Estrela d'Oeste,2010,428017,9042,47336.5390625,Produto Interno Bruto per capita,3,6.6
1816,3145,MINAS GERAIS,São Joaquim de Bicas,2010,308069.5,23986,12843.71972656,Produto Interno Bruto per capita,2,4.7
1817,318,RIO GRANDE DO SUL,Coxilha,2010,79944.40625,2997,26674.81054688,Produto Interno Bruto per capita,3,4
1818,3520,MINAS GERAIS,Icaraí de Minas,2010,44507.5625,10934,4070.57006836,Produto Interno Bruto per capita,1,6.4
1819,4793,SÃO PAULO,Rubiácea,2010,57313.17578125,2661,21538.2109375,Produto Interno Bruto per capita,2,7.7
1820,5449,SANTA CATARINA,Passos Maia,2010,60104.18359375,4555,13195.20996094,Produto Interno Bruto per capita,2,6.4
1821,1921,RIO DE JANEIRO,Cambuci,2010,168745.65625,14770,11424.88964844,Produto Interno Bruto per capita,2,7
1822,123,BAHIA,Salinas da Margarida,2010,62426.8046875,14194,4398.10986328,Produto Interno Bruto per capita,1,9.1
1823,811,ALAGOAS,Olivença,2010,33409.52734375,10865,3074.9699707,Produto Interno Bruto per capita,1,10.6
1824,390,RIO GRANDE DO SUL,Chapada,2010,190121.703125,9673,19654.88085938,Produto Interno Bruto per capita,2,5
1825,585,TOCANTINS,Porto Alegre do Tocantins,2010,15878.50195312,2968,5349.89990234,Produto Interno Bruto per capita,1,6
1826,4337,BAHIA,Capim Grosso,2010,121918.3125,27158,4489.22021484,Produto Interno Bruto per capita,1,9.3
1827,4019,MATO GROSSO,Vale de São Domingos,2010,32239.96875,2955,10910.30957031,Produto Interno Bruto per capita,2,7.6
1828,4359,SÃO PAULO,Valparaíso,2010,327024.03125,22514,14525.36035156,Produto Interno Bruto per capita,2,8
1829,2954,MINAS GERAIS,Santana do Jacaré,2010,34777.21484375,4716,7374.29980469,Produto Interno Bruto per capita,1,5.7
1830,4179,SÃO PAULO,Agudos,2010,753584.625,36188,20824.16015625,Produto Interno Bruto per capita,2,5.8
1831,1273,PIAUÍ,Nossa Senhora dos Remédios,2010,23638.20117188,8378,2821.45996094,Produto Interno Bruto per capita,1,5.6
1832,4607,BAHIA,Juazeiro,2010,1745979.625,243896,7158.70996094,Produto Interno Bruto per capita,1,9.9
1833,3671,MINAS GERAIS,Lamim,2010,16759.16015625,3654,4586.52001953,Produto Interno Bruto per capita,1,6.1
1834,4439,BAHIA,Dom Basílio,2010,84668.9140625,11620,7286.47998047,Produto Interno Bruto per capita,1,8.8
1835,2703,MINAS GERAIS,Periquito,2010,42513.58984375,7161,5936.81982422,Produto Interno Bruto per capita,1,6.8
1836,305,RIO GRANDE DO SUL,São Lourenço do Sul,2010,528960.375,43388,12191.40039062,Produto Interno Bruto per capita,2,4.3
1837,2359,PARAÍBA,Cuité de Mamanguape,2010,40357.0546875,6737,5990.35986328,Produto Interno Bruto per capita,1,10.2
1838,4347,SÃO PAULO,Tupi Paulista,2010,151365.1875,14389,10519.50976562,Produto Interno Bruto per capita,2,7
1839,135,RIO GRANDE DO SUL,Serafina Corrêa,2010,328562.90625,14733,22301.15039062,Produto Interno Bruto per capita,3,5.1
1840,5376,SANTA CATARINA,Laguna,2010,442331.40625,51691,8557.21972656,Produto Interno Bruto per capita,1,7.5
1841,1092,GOIÁS,Teresina de Goiás,2010,14530.07128906,2915,4984.58984375,Produto Interno Bruto per capita,1,5.4
1842,4240,SÃO PAULO,Caiabu,2010,32694.49609375,4131,7914.43017578,Produto Interno Bruto per capita,1,6.8
1843,2167,PARAÍBA,Marizópolis,2010,23577.13867188,6457,3651.40991211,Produto Interno Bruto per capita,1,9.1
1844,5540,TOCANTINS,Fortaleza do Tabocão,2010,67903.1875,2149,31597.58007812,Produto Interno Bruto per capita,3,6.5
1845,1871,RIO GRANDE DO NORTE,São Miguel,2010,99753.359375,23593,4228.08984375,Produto Interno Bruto per capita,1,9
1846,1608,RIO GRANDE DO NORTE,Augusto Severo,2010,39951.48046875,9203,4341.14013672,Produto Interno Bruto per capita,1,10.5
1847,1459,MATO GROSSO DO SUL,Laguna Carapã,2010,114866.703125,6031,19046.05078125,Produto Interno Bruto per capita,2,4.7
1848,4946,MARANHÃO,São Luís,2010,15337347,997098,15381.99023438,Produto Interno Bruto per capita,2,7.4
1849,3165,MINAS GERAIS,São Sebastião do Maranhão,2010,43979.26953125,12099,3634.94995117,Produto Interno Bruto per capita,1,5.5
1850,4969,TOCANTINS,São Sebastião do Tocantins,2010,19921.65429688,4441,4485.85009766,Produto Interno Bruto per capita,1,5.5
1851,1469,MATO GROSSO DO SUL,Mundo Novo,2010,175220.859375,16506,10615.58984375,Produto Interno Bruto per capita,2,4.3
1852,3892,PARANÁ,Tibagi,2010,324484.21875,19421,16707.91015625,Produto Interno Bruto per capita,2,3.8
1853,4575,SÃO PAULO,Itatinga,2010,226146.0625,19085,11849.41015625,Produto Interno Bruto per capita,2,6.2
1854,4784,SÃO PAULO,Ribeirão Grande,2010,82653.4609375,6992,11821.15039062,Produto Interno Bruto per capita,2,6.1
1855,2523,MARANHÃO,Sucupira do Riachão,2010,15975.88769531,4869,3281.13989258,Produto Interno Bruto per capita,1,6.6
1856,1684,RIO GRANDE DO NORTE,Alexandria,2010,61343.26953125,14151,4334.91015625,Produto Interno Bruto per capita,1,10.1
1857,4018,MATO GROSSO,Jauru,2010,125273.625,10748,11655.53027344,Produto Interno Bruto per capita,2,6.3
1858,169,BAHIA,Saúde,2010,41634.6484375,12355,3369.86010742,Produto Interno Bruto per capita,1,9
1859,2647,MINAS GERAIS,Pai Pedro,2010,26079.7265625,6217,4194.91015625,Produto Interno Bruto per capita,1,5.2
1860,4290,SÃO PAULO,Echaporã,2010,75944.7265625,6239,12172.58007812,Produto Interno Bruto per capita,2,7
1861,1103,MATO GROSSO,Nova Lacerda,2010,73640.671875,5252,14021.45019531,Produto Interno Bruto per capita,2,6.8
1862,3789,SÃO PAULO,Ibirá,2010,110655.3046875,11141,9932.25976562,Produto Interno Bruto per capita,2,7.5
1863,5520,SANTA CATARINA,Sangão,2010,127265.7109375,11121,11443.73046875,Produto Interno Bruto per capita,2,6.1
1864,2430,PARAÍBA,Queimadas,2010,194858.921875,40323,4832.45019531,Produto Interno Bruto per capita,1,9.8
1865,360,RIO GRANDE DO SUL,Paraí,2010,130695.2578125,6979,18726.9296875,Produto Interno Bruto per capita,2,4
1866,38,RIO GRANDE DO SUL,Vale Real,2010,48317.95703125,5031,9604.04980469,Produto Interno Bruto per capita,1,3.7
1867,2564,PARAÍBA,Alagoinha,2010,48926.3515625,13470,3632.25,Produto Interno Bruto per capita,1,9.8
1868,4338,BAHIA,Caraíbas,2010,32104.37109375,10495,3059.02001953,Produto Interno Bruto per capita,1,8.9
1869,4614,BAHIA,Laje,2010,128748.09375,22180,5804.68994141,Produto Interno Bruto per capita,1,8.7
1870,3012,MINAS GERAIS,Campestre,2010,193952.3125,20854,9300.48046875,Produto Interno Bruto per capita,1,6.4
1871,619,RIO GRANDE DO SUL,Palmitinho,2010,75226.9296875,7134,10544.84960938,Produto Interno Bruto per capita,2,5.3
1872,3840,RONDÔNIA,Rolim de Moura,2010,520219.5625,50499,10301.58007812,Produto Interno Bruto per capita,2,2.2
1873,1941,RIO DE JANEIRO,Valença,2010,756277.1875,75819,9974.76953125,Produto Interno Bruto per capita,2,9.3
1874,937,GOIÁS,Campinaçu,2010,29268.20703125,3908,7489.31005859,Produto Interno Bruto per capita,1,5.5
1875,5344,SANTA CATARINA,Itapema,2010,498226.28125,36629,13601.95996094,Produto Interno Bruto per capita,2,6.7
1876,437,RIO GRANDE DO SUL,Santana da Boa Vista,2010,83511.515625,8891,9392.80957031,Produto Interno Bruto per capita,1,4.7
1877,366,RIO GRANDE DO SUL,Sede Nova,2010,42928.94140625,2996,14328.75,Produto Interno Bruto per capita,2,3.4
1878,1172,ESPIRITO SANTO,Brejetuba,2010,112031.0859375,11097,10095.62011719,Produto Interno Bruto per capita,2,7.1
1879,1696,RIO GRANDE DO NORTE,Francisco Dantas,2010,14319.33789062,3008,4760.41992188,Produto Interno Bruto per capita,1,9.4
1880,388,RIO GRANDE DO SUL,Gramado Xavier,2010,42941.70703125,4124,10412.63964844,Produto Interno Bruto per capita,2,5.1
1881,1264,SÃO PAULO,Itupeva,2010,1736231.125,42458,40892.91015625,Produto Interno Bruto per capita,3,5.7
1882,3809,PARANÁ,Nova Tebas,2010,54613.16796875,8283,6593.39990234,Produto Interno Bruto per capita,1,5.4
1883,3461,PARANÁ,Santo Antônio do Caiuá,2010,26489.55859375,2733,9692.48046875,Produto Interno Bruto per capita,2,3.6
1884,5451,SANTA CATARINA,Pedras Grandes,2010,66016.4921875,4515,14621.58984375,Produto Interno Bruto per capita,2,6.2
1885,2914,MINAS GERAIS,Berilo,2010,55482.6015625,13717,4044.81005859,Produto Interno Bruto per capita,1,5.8
1886,4729,SÃO PAULO,Penápolis,2010,890737.9375,59597,14946.01953125,Produto Interno Bruto per capita,2,8.1
1887,2191,MATO GROSSO,Várzea Grande,2010,3000096,240038,12498.41992188,Produto Interno Bruto per capita,2,8.2
1888,904,GOIÁS,Itapuranga,2010,192856.984375,25170,7662.18017578,Produto Interno Bruto per capita,1,4.4
1889,1556,CEARÁ,Carnaubal,2010,65062.3125,16755,3883.15991211,Produto Interno Bruto per capita,1,4.1
1890,1755,RIO GRANDE DO NORTE,Santana do Seridó,2010,15413.375,2858,5393.06005859,Produto Interno Bruto per capita,1,10.8
1891,4616,BAHIA,Lajedinho,2010,19471.34375,4468,4357.95996094,Produto Interno Bruto per capita,1,8.9
1892,3805,PARANÁ,Cantagalo,2010,112364.609375,12733,8824.6796875,Produto Interno Bruto per capita,1,5.1
1893,742,ALAGOAS,Barra de Santo Antônio,2010,53292.31640625,14435,3691.87988281,Produto Interno Bruto per capita,1,8.8
1894,1670,RIO GRANDE DO NORTE,São Rafael,2010,39029.37890625,8357,4670.25976562,Produto Interno Bruto per capita,1,9.8
1895,1068,GOIÁS,Mundo Novo,2010,56638.41796875,6787,8345.12988281,Produto Interno Bruto per capita,1,3.7
1896,1521,PIAUÍ,São José do Divino,2010,20682.10351562,5217,3964.37011719,Produto Interno Bruto per capita,1,6.3
1897,598,RIO GRANDE DO SUL,Vacaria,2010,926080.9375,62831,14739.24023438,Produto Interno Bruto per capita,2,3.8
1898,3059,PERNAMBUCO,Itapissuma,2010,558914.875,24406,22900.72070312,Produto Interno Bruto per capita,3,8
1899,3641,MINAS GERAIS,Juvenília,2010,28661.23828125,6321,4534.29003906,Produto Interno Bruto per capita,1,4.9
1900,1741,MARANHÃO,Presidente Vargas,2010,33425.34375,10191,3279.88989258,Produto Interno Bruto per capita,1,5.3
1901,2176,PARAÍBA,Natuba,2010,45638.9375,10495,4348.64013672,Produto Interno Bruto per capita,1,9.6
1902,420,RIO GRANDE DO SUL,Fortaleza dos Valos,2010,123020.5,4635,26541.640625,Produto Interno Bruto per capita,3,4.8
1903,3949,RONDÔNIA,Teixeirópolis,2010,54467.28515625,5010,10871.70996094,Produto Interno Bruto per capita,2,3.6
1904,1353,ESPIRITO SANTO,Marechal Floriano,2010,184262.125,13302,13852.20996094,Produto Interno Bruto per capita,2,8.5
1905,465,RIO GRANDE DO SUL,Antônio Prado,2010,234290.609375,14274,16413.80078125,Produto Interno Bruto per capita,2,3.7
1906,392,RIO GRANDE DO SUL,Carazinho,2010,919009.875,60388,15218.41992188,Produto Interno Bruto per capita,2,4.5
1907,2193,PARAÍBA,Riacho dos Cavalos,2010,29296.59179688,8301,3529.2800293,Produto Interno Bruto per capita,1,8.8
1908,1892,CEARÁ,Potiretama,2010,25400.77148438,6891,3686.08007812,Produto Interno Bruto per capita,1,5.8
1909,4587,SÃO PAULO,João Ramalho,2010,51556.1796875,4344,11868.37011719,Produto Interno Bruto per capita,2,5.9
1910,5123,PARANÁ,Vitorino,2010,146640.046875,6531,22452.91992188,Produto Interno Bruto per capita,3,4.3
1911,5154,PIAUÍ,São Pedro do Piauí,2010,48489.2109375,13544,3580.12011719,Produto Interno Bruto per capita,1,5.8
1912,2465,PARAÍBA,Algodão de Jandaíra,2010,11251.95605469,2425,4639.97998047,Produto Interno Bruto per capita,1,8.8
1913,5108,PARANÁ,Marmeleiro,2010,133879.640625,13463,9944.25976562,Produto Interno Bruto per capita,2,5.3
1914,5188,SANTA CATARINA,Celso Ramos,2010,32284.01757812,2720,11869.12011719,Produto Interno Bruto per capita,2,6.9
1915,1962,CEARÁ,Tabuleiro do Norte,2010,137984.875,29576,4665.43017578,Produto Interno Bruto per capita,1,4.8
1916,4982,SANTA CATARINA,Treze Tílias,2010,316423.46875,6004,52702.109375,Produto Interno Bruto per capita,4,5.9
1917,2088,MARANHÃO,Bom Jesus das Selvas,2010,121741.4453125,25473,4779.22998047,Produto Interno Bruto per capita,1,7
1918,1025,GOIÁS,Goianápolis,2010,60013.33984375,11663,5145.62011719,Produto Interno Bruto per capita,1,4
1919,5219,SANTA CATARINA,Botuverá,2010,80997.3125,4345,18641.5,Produto Interno Bruto per capita,2,7.7
1920,166,BAHIA,Quijingue,2010,92821.9609375,28143,3298.22998047,Produto Interno Bruto per capita,1,9.4
1921,3747,MINAS GERAIS,Miradouro,2010,148854.140625,10648,13979.54003906,Produto Interno Bruto per capita,2,6.7
1922,4994,SANTA CATARINA,Vidal Ramos,2010,109334.2265625,6112,17888.44921875,Produto Interno Bruto per capita,2,6.7
1923,3329,MINAS GERAIS,Ubá,2010,1088261.375,99708,10914.48046875,Produto Interno Bruto per capita,2,7.1
1924,780,ALAGOAS,Boca da Mata,2010,152409.21875,26030,5855.14013672,Produto Interno Bruto per capita,1,10.1
1925,2328,PARAÍBA,Boa Ventura,2010,21960.3359375,5905,3718.93994141,Produto Interno Bruto per capita,1,8.8
1926,2646,MINAS GERAIS,Pains,2010,127580.828125,8476,15052.00976562,Produto Interno Bruto per capita,2,6.3
1927,4926,SANTA CATARINA,São João Batista,2010,343808.21875,24419,14079.54003906,Produto Interno Bruto per capita,2,6.8
1928,1223,GOIÁS,Pontalina,2010,172800.28125,16687,10355.37988281,Produto Interno Bruto per capita,2,4
1929,1009,AMAZONAS,Boca do Acre,2010,149755.40625,31221,4796.62011719,Produto Interno Bruto per capita,1,8.5
1930,951,PIAUÍ,Porto,2010,32157.57226562,11941,2693.04003906,Produto Interno Bruto per capita,1,6.3
1931,4608,BAHIA,Jucuruçu,2010,64516.0703125,10516,6135.04003906,Produto Interno Bruto per capita,1,9.1
1932,3118,MINAS GERAIS,Carangola,2010,236816.796875,33182,7136.91015625,Produto Interno Bruto per capita,1,7.1
1933,3018,MINAS GERAIS,Campos Altos,2010,186775.015625,13719,13614.33007812,Produto Interno Bruto per capita,2,5.1
1934,345,RIO GRANDE DO SUL,Lajeado,2010,1810064.5,72208,25067.36914062,Produto Interno Bruto per capita,3,4.3
1935,2859,MINAS GERAIS,Bom Jardim de Minas,2010,45720.21484375,6657,6867.99023438,Produto Interno Bruto per capita,1,4.9
1936,690,ALAGOAS,Porto Calvo,2010,131020.25,26044,5030.72998047,Produto Interno Bruto per capita,1,9.9
